,起飛時間(出發),起飛地點(出發),抵達時間(出發),抵達地點(出發),起飛時間(回程),起飛地點(回程),抵達時間(回程),抵達地點(回程),航空公司,購買網站,一人價格(TWD),兩人總價(TWD),買票去！
306,13:30,TPE,17:05,ICN,12:00,ICN,13:35,TPE,韓亞航空、長榮航空,Trip.com,14524,29048,https://travel.line.me//flights/d0132a02b653d6a8f63026440145ffa1?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
307,13:30,TPE,17:05,ICN,19:45,ICN,21:25,TPE,韓亞航空、長榮航空,Trip.com,14524,29048,https://travel.line.me//flights/6575580d905d1577f090452861509de5?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
308,13:30,TPE,17:05,ICN,13:50,GMP,15:25,TSA,韓亞航空、長榮航空,Trip.com,14524,29048,https://travel.line.me//flights/a5e978eebf20c04adddc8f87b722aa6c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
309,18:50,TPE,12:05,ICN,02:30,ICN,04:05,TPE,中國國際航空、台灣虎航,Trip.com,14546,29092,https://travel.line.me//flights/964476f5bb54eff42bd5f2020a50bdad?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
310,11:50,TPE,15:05,ICN,16:05,ICN,17:45,TPE,濟州航空、大韓航空,Mytrip,14475,28950,https://travel.line.me//flights/2863e71c569696f4e321c6a91fd9ceb9?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
311,13:20,TPE,16:50,ICN,12:35,ICN,14:10,TPE,大韓航空,Mytrip,14487,28974,https://travel.line.me//flights/24e78b624e1f3067617cbc16b9d30426?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
312,18:55,TPE,22:35,ICN,12:35,ICN,14:10,TPE,大韓航空,Mytrip,14487,28974,https://travel.line.me//flights/5de1634fe91c191e9bda3a278e573894?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
313,10:35,TPE,14:00,ICN,14:20,ICN,15:50,TPE,大韓航空、韓亞航空,GotoGate,14539,29078,https://travel.line.me//flights/97c8da92695d6a6079058d54d90fb0b4?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
314,15:15,TPE,18:45,ICN,11:15,GMP,12:55,TSA,長榮航空、德威航空,Trip.com,14643,29286,https://travel.line.me//flights/8e9da7d611976e505a6ef38fc8f26c66?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
315,09:25,TSA,12:45,GMP,07:20,GMP,12:30,TPE,中華航空、釜山航空,Trip.com,14655,29310,https://travel.line.me//flights/6cb27c5f60962ba650089a4ec667499b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
316,10:35,TPE,14:00,ICN,09:00,GMP,13:40,TPE,真航空、大韓航空,Trip.com,14670,29340,https://travel.line.me//flights/b1fd3e014f68c9674f05bc82b150d08e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
317,18:00,TPE,21:35,ICN,08:30,ICN,21:45,TSA,酷航、大韓航空...,Trip.com,14671,29342,https://travel.line.me//flights/8005a784e204a1b6460cbfba795173b1?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
318,15:40,TPE,12:50,ICN,16:05,ICN,17:45,TPE,香港航空、大韓航空,Trip.com,14684,29368,https://travel.line.me//flights/5cb5f2847ee824aec4c83754436e7e29?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
319,15:15,TPE,18:45,ICN,10:00,ICN,11:30,TPE,長榮航空、韓亞航空,Trip.com,14713,29426,https://travel.line.me//flights/c115b18362ec4187e073b4c720889105?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
320,16:10,TPE,19:45,ICN,16:05,ICN,17:45,TPE,中華航空、大韓航空,Trip.com,14796,29592,https://travel.line.me//flights/da9ab9139ad5ec73a2094a602e14b0c3?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
321,13:20,TPE,16:50,ICN,08:05,GMP,13:40,TPE,大韓航空,ezTravel 易遊網,14799,29598,https://travel.line.me//flights/44ec21d70abdf66ce3e522713c1bc1a1?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
322,18:55,TPE,22:35,ICN,08:05,GMP,13:40,TPE,大韓航空,ezTravel 易遊網,14799,29598,https://travel.line.me//flights/72dac1cb4edf15262a155143e07d79c6?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
323,13:20,TPE,16:50,ICN,07:00,GMP,13:40,TPE,大韓航空,ezTravel 易遊網,14799,29598,https://travel.line.me//flights/49b9219592248714494f9ae15b1fc261?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
324,18:55,TPE,22:35,ICN,07:00,GMP,13:40,TPE,大韓航空,ezTravel 易遊網,14799,29598,https://travel.line.me//flights/16bda2cb3a0a77751c4a4f1a5395ae62?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
325,09:30,TPE,19:35,ICN,09:05,ICN,10:50,TPE,菲律賓航空、濟州航空,Trip.com,14828,29656,https://travel.line.me//flights/f4a34102d6e2a3fe1fed0211a7776116?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
326,21:15,TPE,05:50,ICN,09:05,ICN,10:50,TPE,菲律賓航空、濟州航空,Trip.com,14828,29656,https://travel.line.me//flights/dc46c77c0b24c0e8f874feb97b5e9dc9?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
327,14:50,TPE,08:25,GMP,19:45,ICN,21:25,TPE,濟州航空、長榮航空,Trip.com,14841,29682,https://travel.line.me//flights/7e708db7014091bc7d12153f0e0cf693?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
328,13:30,TPE,17:05,ICN,11:15,GMP,12:55,TSA,韓亞航空、德威航空,Trip.com,14855,29710,https://travel.line.me//flights/7941899ac3273e17e218c0b8cc352a6a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
329,19:45,TSA,12:40,ICN,19:45,ICN,21:25,TPE,廈門航空、長榮航空,Trip.com,14874,29748,https://travel.line.me//flights/bf17050dafb6b9df5b07db7cf1de256e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
330,10:35,TPE,14:00,ICN,10:00,ICN,11:30,TPE,大韓航空、韓亞航空,GotoGate,14828,29655,https://travel.line.me//flights/8ac1cd97ee73685d6c8e10335487945c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
331,16:10,TPE,19:45,ICN,18:20,ICN,22:25,TPE,中華航空、韓亞航空,東南旅遊,14918,29836,https://travel.line.me//flights/4d5c6a8132ca5344a6491b5da7298195?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
332,13:30,TPE,17:05,ICN,10:00,ICN,11:30,TPE,韓亞航空,Trip.com,14925,29850,https://travel.line.me//flights/d51f2cff6f804836e62d5c7f584aa189?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
333,09:25,TSA,12:45,GMP,16:35,GMP,12:45,TPE,中華航空、濟州航空,Trip.com,14933,29866,https://travel.line.me//flights/f0b07e442e55ced52502fdc98621c26c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
334,07:30,TPE,11:00,ICN,10:35,ICN,12:10,TPE,韓亞航空、大韓航空,Trip.com,14948,29896,https://travel.line.me//flights/aeacb8c7060de9bb07181a88f032d562?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
335,16:10,TPE,19:45,ICN,10:35,ICN,12:10,TPE,中華航空,雄獅旅遊,14952,29904,https://travel.line.me//flights/9a1b273e28b2fc0061e275df97abd5e5?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
336,07:55,TPE,17:20,GMP,10:35,ICN,12:10,TPE,大韓航空,燦星旅遊,14967,29934,https://travel.line.me//flights/26e92a0d55ad57e9582cd4272eac731c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
337,07:55,TPE,15:05,GMP,16:05,ICN,17:45,TPE,大韓航空,Mytrip,14926,29852,https://travel.line.me//flights/a75cdb6a54c75e7fd35d8fe0e3070f86?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
338,07:30,TPE,11:00,ICN,09:05,ICN,10:50,TPE,長榮航空、濟州航空,Trip.com,15023,30046,https://travel.line.me//flights/096e8ba0d291c6f423a1074316f85a88?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
339,17:10,TPE,20:40,ICN,21:40,ICN,19:15,TPE,韓亞航空、澳門航空,Mytrip,14957,29914,https://travel.line.me//flights/31b3324dcc395785e93e7027df88b352?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
340,16:10,TPE,19:45,ICN,16:05,ICN,17:45,TPE,大韓航空,Mytrip,14971,29942,https://travel.line.me//flights/ae7f7ef2e34b6b188c4b877023b05c44?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
341,15:15,TPE,18:45,ICN,07:20,GMP,12:30,TPE,韓亞航空,BudgetAir,15016,30032,https://travel.line.me//flights/b2cd7d6447011825e43b715beb22e352?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
342,15:15,TPE,18:45,ICN,17:50,ICN,11:45,TPE,長榮航空、中國國際航空,Trip.com,15106,30212,https://travel.line.me//flights/c62b03cce2276eab3e056ee4e08fb3a1?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
343,13:20,TPE,16:50,ICN,13:50,GMP,15:25,TSA,大韓航空、長榮航空,Trip.com,15143,30286,https://travel.line.me//flights/b480f4e68633186798317048b9bd3d1b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
344,18:55,TPE,22:35,ICN,13:50,GMP,15:25,TSA,大韓航空、長榮航空,Trip.com,15143,30286,https://travel.line.me//flights/90292ab2a328f74fb5ef61f6ac7b2a8d?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
345,13:20,TPE,16:50,ICN,12:00,ICN,13:35,TPE,大韓航空、長榮航空,Trip.com,15143,30286,https://travel.line.me//flights/a0f0c1e1c4066cde9e3f471b6aa41011?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
346,13:20,TPE,16:50,ICN,19:45,ICN,21:25,TPE,大韓航空、長榮航空,Trip.com,15143,30286,https://travel.line.me//flights/28ed29d752fa7da7a923552877d4a447?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
347,18:55,TPE,22:35,ICN,12:00,ICN,13:35,TPE,大韓航空、長榮航空,Trip.com,15143,30286,https://travel.line.me//flights/4b70da6629602ccb4ed09a82f19e7964?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
